Vis_450nm,Vis_500nm,Vis_550nm,Vis_570nm,Vis_600nm,Vis_650nm,Blood_Prediction
2868.154541,1110.824414,298.6401978,178.7590179,176.7719696,105.0924149,1
2868.154541,1111.641187,298.2147827,178.7590179,175.3594086,105.0924149,1
2868.707764,1110.620239,298.0020752,178.7590179,177.1755585,105.0924149,1
2867.601416,1111.232837,298.0020752,178.7590179,175.9647919,105.0924149,1
2867.048291,1111.028638,297.7893677,178.7590179,175.9647919,105.0924149,1
2866.495166,1111.437061,297.7893677,178.7590179,174.5522308,105.0924149,1
2866.495166,1111.641235,297.7893677,178.7590179,174.148642,105.0924149,1
1406.695703,732.0414673,178.6736145,110.8118774,101.7044174,68.5489151,1
1402.82356,735.5127686,178.6736145,111.1862396,102.3098007,68.5489151,1
1401.164038,734.4918091,178.6736145,111.3734207,102.3098007,68.0712204,1
1397.845093,734.9001953,178.460907,111.3734207,102.1080063,68.0712204,1
1395.355835,734.4917969,178.2481995,111.1862396,101.9062119,68.0712204,1
1393.696313,733.0624268,178.2481995,111.1862396,103.5205673,68.0712204,1
1392.866553,733.6750244,178.0354919,111.1862396,102.3098007,68.31006775,1
1390.100806,733.6750366,177.6100769,110.9990585,101.7044174,68.0712204,1
1389.824219,733.4708374,177.6100769,110.8118774,101.7044174,68.0712204,1
1386.781763,732.0414673,177.6100769,110.4375153,102.5115952,68.0712204,1
1386.228589,731.8372681,177.6100769,110.4375153,101.9062119,68.0712204,1
1384.569165,731.2246826,177.6100769,110.4375153,101.3008286,68.0712204,1
1384.016016,731.4288818,177.6100769,110.4375153,100.8972397,68.0712204,1
1382.909668,730.6121094,177.6100769,110.4375153,101.502623,68.0712204,1
1381.250146,729.5911133,177.6100769,110.4375153,102.3098007,68.0712204,1
1381.250146,729.1827148,177.3973724,110.4375153,102.5115952,68.0712204,1
1380.696973,730.6121094,177.6100769,110.4375153,101.3008286,68.0712204,1
1379.590698,729.5911255,177.6100769,110.4375153,102.5115952,68.0712204,1
1378.760986,729.3869263,177.6100769,110.4375153,101.3008286,68.0712204,1
1377.654639,728.7743408,176.9719635,110.4375153,100.8972397,68.0712204,1
1193.174438,646.4834839,160.5935516,102.0143127,87.7806015,57.56198196,1
1190.685181,648.9338257,159.7427216,102.0143127,88.9913681,57.32313538,1
1187.642822,649.1380249,159.530014,102.0143127,87.7806015,57.32313538,1
1185.706738,648.117041,159.530014,102.0143127,89.19316254,57.32313538,1
1183.494043,647.7086304,159.530014,102.0143127,88.58777924,57.32313538,1
1180.451685,647.5044434,159.530014,102.0143127,88.58777924,57.32313538,1
1178.515601,646.8918579,159.530014,102.0143127,88.3859848,57.32313538,1
1177.962427,646.8918579,159.530014,102.0143127,88.18419037,57.32313538,1
1176.026392,646.6876587,159.530014,102.0143127,88.3859848,57.32313538,1
1174.643506,646.4834839,159.104599,101.6399475,88.3859848,57.32313538,1
1173.537158,646.6876709,158.4664764,101.4527649,86.97342377,57.32313538,1
1172.430811,646.8918457,158.4664764,101.0783997,86.97342377,57.32313538,1
1171.60105,646.0750854,158.4664764,101.0783997,87.98239594,57.32313538,1
1171.047876,645.6666992,158.4664764,101.0783997,87.7806015,57.32313538,1
1170.218115,646.8918579,158.4664764,101.0783997,86.16624603,57.32313538,1
1169.111841,646.0750854,158.4664764,101.0783997,86.77162933,57.32313538,1
1167.175781,645.2583008,158.4664764,101.0783997,87.37701263,57.32313538,1
1168.005542,645.4625122,158.4664764,101.0783997,87.37701263,57.32313538,1
1167.452368,645.0541138,158.4664764,101.0783997,87.7806015,57.32313538,1
1166.622607,644.4415161,158.4664764,101.0783997,88.18419037,57.32313538,1
668.4985352,218.6935638,84.01914215,43.98782349,41.56966476,22.45156212,1
663.5200439,219.7145416,84.01914215,43.98782349,42.57863693,22.69040871,1
660.4776367,219.9187378,84.44455414,43.98782349,42.17504807,22.45156212,1
661.58396,220.122934,84.44455414,43.98782349,42.3768425,22.45156212,1
661.0308228,219.9187378,84.01914215,43.98782349,42.57863693,22.21271553,1
657.9884155,219.7145416,84.23184814,43.98782349,42.3768425,22.69040871,1
656.052356,219.7145416,84.01914215,43.98782349,42.3768425,22.45156212,1
655.4992065,219.9187378,84.23184814,43.98782349,42.17504807,22.69040871,1
654.6694458,219.9187378,84.01914215,43.98782349,41.56966476,22.45156212,1
654.116272,219.7145416,84.23184814,43.98782349,42.57863693,22.69040871,1
654.116272,219.3061493,84.01914215,43.98782349,42.57863693,22.69040871,1
653.2865112,219.5103455,84.23184814,43.98782349,41.97325363,22.69040871,1
652.7333374,219.7145416,84.01914215,43.98782349,41.7714592,22.69040871,1
652.7333374,220.122934,84.44455414,43.98782349,42.17504807,22.69040871,1
652.7333374,219.9187378,84.23184814,43.98782349,42.17504807,22.69040871,1
654.116272,220.5313263,84.01914215,43.98782349,41.56966476,22.69040871,1
655.2226196,220.3271301,84.44455414,43.98782349,42.17504807,22.69040871,1
656.052356,220.5313263,84.44455414,43.98782349,42.17504807,22.69040871,1
656.8820801,220.3271301,85.08267212,43.98782349,42.17504807,22.69040871,1
656.8820801,220.5313263,85.08267212,43.98782349,42.3768425,22.69040871,1
1549.68855,629.5352539,171.0161743,101.2655823,87.7806015,54.93467331,1
1546.369604,631.7813965,171.2288818,101.6399475,87.7806015,54.93467331,1
1544.433496,630.7604126,171.2288818,101.2655823,86.5698349,54.93467331,1
1543.603735,630.7604004,170.5907593,101.0783997,87.1752182,54.93467331,1
1543.880322,629.7394287,170.8034668,101.0783997,88.3859848,54.93467331,1
1542.497388,629.1268555,170.1653442,101.0783997,87.57880707,54.93467331,1
1535.859473,615.6499268,167.6128662,99.58094177,86.77162933,53.97928772,1
1917.542529,765.5295532,208.4525513,125.412088,109.9779938,74.04238434,1
1980.603223,828.6260132,214.8337555,129.5300964,117.8479797,76.90853882,1
1984.475342,829.4427856,215.6845734,130.0916443,117.4443909,77.14738464,1
1988.900684,827.8092163,215.8972778,130.0916443,117.6461853,77.62507629,1
1990.283594,829.0343994,215.8972778,130.0916443,117.2425964,77.62507629,1
1991.11333,825.9714844,216.3226929,130.0916443,118.6551575,77.62507629,1
1987.241162,825.1546875,215.8972778,129.3429138,117.4443909,77.62507629,1
1988.347485,822.7043335,216.1099854,129.7172791,117.2425964,77.62507629,1
1992.772827,822.9085205,216.3226929,129.9044617,117.4443909,77.62507629,1
1998.027856,823.7253174,216.9608154,129.7172791,117.6461853,77.62507629,1
2000.517114,823.9295044,216.7481079,130.0916443,117.8479797,77.62507629,1
1996.644946,820.6623779,216.3226929,129.3429138,119.6641296,77.62507629,1
1998.027856,820.6623779,216.3226929,129.3429138,117.6461853,77.62507629,1
